29403;# doc = rechSTARTNUM1.2ENDNUM.txt;;;;;;;;;;;;;;;;
29404;# speaker = Д;;;;;;;;;;;;;;;;
29405;# sent = 2191;;;;;;;;;;;;;;;;
29986;;Смысл;СМЫСЛ;S m inan nom sg;;;. _Смысл_ в том ,;л;с;ы;м;с;;S;СМЫСЛ;S m inan nom sg;Л
29987;;в;В;PR;;;Смысл _в_ том , что;в;;;;;;PR;В;PR;В
29988;;том;ТО;SPRO n - loc sg;;;Смысл в _том_ , что я;м;о;т;;;;SPRO;ТО;S n - loc sg;О
29989;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
29990;;что;ЧТО;CONJ;;;в том , _что_ я должен понять;о;т;ч;;;;CONJ;ЧТО;CONJ;О
29991;;я;Я;SPRO sg 1p - nom;;;том , что _я_ должен понять ,;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
29992;;должен;ДОЛЖНЫЙ;A - - sg brev m -;;;, что я _должен_ понять , о;н;е;ж;л;о;д;A;ДОЛЖНЫЙ;A - - sg brev m -;Й
29993;;понять;ПОНЯТЬ;V pf - - inf - -;;;что я должен _понять_ , о чем;ь;т;я;н;о;п;V;ПОНЯТЬ;V pf - - inf - -;Ь
29994;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
29995;;о;О;PR;;;должен понять , _о_ чем говорится здесь;о;;;;;;PR;О;PR;О
29996;;чем;ЧТО;SPRO n inan loc sg;;;понять , о _чем_ говорится здесь ,;м;е;ч;;;;SPRO;ЧТО;S n - ins sg;О
29997;;говорится;ГОВОРИТЬСЯ;V ipf praes sg indic - 3p;;;, о чем _говорится_ здесь , да;я;с;т;и;р;о;V;ГОВОРИТЬСЯ;V ipf praes sg indic - 3p;Я
29998;;здесь;ЗДЕСЬ;ADV -;;;о чем говорится _здесь_ , да ?;ь;с;е;д;з;;ADV;ЗДЕСЬ;ADV -;Ь
29999;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30000;;да;ДА;PART;;;говорится здесь , _да_ ?;а;д;;;;;PART;ДА;PART;А
30001;;?;?;PUNCT;;;;;;;;;;PUNCT;;;
30002;;;;;;;;;;;;;;;;;
30003;# sent = 2276;;;;;;;;;;;;;;;;
30004;# speaker = Я;;;;;;;;;;;;;;;;
30005;# sent = 2277;;;;;;;;;;;;;;;;
30006;;Ты;ТЫ;SPRO sg 2p - nom;;;_Ты_ должен просто всячески;ы;т;;;;;SPRO;ТЫ;SPRO sg 2p - nom;Ы
30007;;должен;ДОЛЖНЫЙ;A - - sg brev m -;;;Ты _должен_ просто всячески комментировать;н;е;ж;л;о;д;A;ДОЛЖНЫЙ;A - - sg brev m -;Й
30008;;просто;ПРОСТО;PART;;;Ты должен _просто_ всячески комментировать видео;о;т;с;о;р;п;PART;ПРОСТО;PART;О
30009;;всячески;ВСЯЧЕСКИ;ADV -;;;Ты должен просто _всячески_ комментировать видео .;и;к;с;е;ч;я;ADV;ВСЯЧЕСКИ;ADV -;И
30010;;комментировать;КОММЕНТИРОВАТЬ;V ipf - - inf - -;;;должен просто всячески _комментировать_ видео .;ь;т;а;в;о;р;V;КОММЕНТИРОВАТЬ;V ipf - - inf - -;Ь
30011;;видео;ВИДЕО;S n inan acc sg;;;просто всячески комментировать _видео_ .;о;е;д;и;в;;S;ВИДЕО;S n inan nonflex -;О
30012;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30013;;;;;;;;;;;;;;;;;
30014;# sent = 2278;;;;;;;;;;;;;;;;
30015;# speaker = Д;;;;;;;;;;;;;;;;
30016;# sent = 2279;;;;;;;;;;;;;;;;
30017;;Вот;ВОТ;PART;;;_Вот_ .;т;о;в;;;;PART;ВОТ;PART;Т
30018;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30019;;;;;;;;;;;;;;;;;
30020;# sent = 2280;;;;;;;;;;;;;;;;
30021;;Оно;ОНО;SPRO sg 3p n nom;;;. _Оно_ закончилось .;о;н;о;;;;SPRO;ОНО;SPRO sg 3p n nom;О
30022;;закончилось;ЗАКОНЧИТЬСЯ;V pf praet sg indic n -;;;Оно _закончилось_ .;ь;с;о;л;и;ч;V;ЗАКОНЧИТЬСЯ;V pf praet sg indic n -;Я
30023;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30024;;;;;;;;;;;;;;;;;
30025;# sent = 2281;;;;;;;;;;;;;;;;
30026;;Черный;ЧЕРНЫЙ;A - nom sg plen m -;;;. _Черный_ экран .;й;ы;н;р;е;ч;A;ЧЕРНЫЙ;A - nom sg plen m -;Й
30027;;экран;ЭКРАН;S m inan nom sg;;;Черный _экран_ .;н;а;р;к;э;;S;ЭКРАН;S m inan nom sg;Н
30028;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30029;;;;;;;;;;;;;;;;;
30030;# sent = 2282;;;;;;;;;;;;;;;;
30031;# speaker = Я;;;;;;;;;;;;;;;;
30032;# sent = 2283;;;;;;;;;;;;;;;;
30033;;Ой;ОЙ;INTJ;;;_Ой_ , блин ,;й;о;;;;;INTJ;ОЙ;INTJ;Й
30034;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30035;;блин;БЛИН;INTJ;;;Ой , _блин_ , оно закончилось;н;и;л;б;;;S;БЛИН;S m inan nom sg;Н
30036;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30037;;оно;ОНО;SPRO sg 3p n nom;;;, блин , _оно_ закончилось .;о;н;о;;;;SPRO;ОНО;SPRO sg 3p n nom;О
30038;;закончилось;ЗАКОНЧИТЬСЯ;V pf praet sg indic n -;;;блин , оно _закончилось_ .;ь;с;о;л;и;ч;V;ЗАКОНЧИТЬСЯ;V pf praet sg indic n -;Я
30039;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30040;;;;;;;;;;;;;;;;;
30041;# sent = 2284;;;;;;;;;;;;;;;;
30042;;Тогда;ТОГДА;ADV -;;;. _Тогда_ …;а;д;г;о;т;;ADV;ТОГДА;ADV -;А
30043;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30044;;;;;;;;;;;;;;;;;
30045;# sent = 2285;;;;;;;;;;;;;;;;
30046;;Эээ;ЭЭЭ;NONLEX;;;… _Эээ_ …;э;э;э;;;;NONLEX;ЭЭЭ;NONLEX;Э
30047;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30048;;;;;;;;;;;;;;;;;
30049;# sent = 2286;;;;;;;;;;;;;;;;
30050;;Тогда;ТОГДА;ADV -;;;… _Тогда_ наж … нажми;а;д;г;о;т;;ADV;ТОГДА;ADV -;А
30051;;наж;НАЖ;NONLEX;;;Тогда _наж_ … нажми на;ж;а;н;;;;S;НАЖ;S m inan acc sg;Ж
30052;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30053;;нажми;НАЖАТЬ;V pf - sg imper - 2p;;;Тогда наж … _нажми_ на паузу .;и;м;ж;а;н;;V;НАЖАТЬ;V pf - sg imper - 2p;Ь
30054;;на;НА;PR;;;наж … нажми _на_ паузу .;а;н;;;;;PR;НА;PR;А
30055;;паузу;ПАУЗА;S f inan acc sg;;;… нажми на _паузу_ .;у;з;у;а;п;;S;ПАУЗА;S f inan acc sg;А
30056;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30057;;;;;;;;;;;;;;;;;
30058;# sent = 2287;;;;;;;;;;;;;;;;
30059;;Ну;НУ;PART;;;. _Ну_ , в смысле;у;н;;;;;PART;НУ;PART;У
30060;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30061;;в;В;PR;;;Ну , _в_ смысле …;в;;;;;;PR;В;PR;В
30062;;смысле;СМЫСЛ;S m inan loc sg;;;Ну , в _смысле_ …;е;л;с;ы;м;с;S;СМЫСЛ;S m inan loc sg;Л
30063;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30064;;;;;;;;;;;;;;;;;
30065;# sent = 2288;;;;;;;;;;;;;;;;
30066;;Короче;КОРОЧЕ;ADV comp;;;… _Короче_ , это видео;е;ч;о;р;о;к;ADV;КОРОЧЕ;ADV comp;Е
30067;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30068;;это;ЭТО;SPRO n - nom sg;;;Короче , _это_ видео про то;о;т;э;;;;SPRO;ЭТО;S n - nom sg;О
30069;;видео;ВИДЕО;S n inan nom sg;;;Короче , это _видео_ про то ,;о;е;д;и;в;;S;ВИДЕО;S n inan nonflex -;О
30070;;про;ПРО;PR;;;, это видео _про_ то , как;о;р;п;;;;PR;ПРО;PR;О
30071;;то;ТО;SPRO n - acc sg;;;это видео про _то_ , как …;о;т;;;;;SPRO;ТО;S n - acc sg;О
30072;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30073;;как;КАК;CONJ;;;про то , _как_ …;к;а;к;;;;ADV;КАК;ADV -;К
30074;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30075;;;;;;;;;;;;;;;;;
30076;# sent = 2289;;;;;;;;;;;;;;;;
30077;;То есть;То есть;CONJ;;;… _То есть_ они …;ь;т;с;е;;о;CONJ;То есть;ADV -;ь
30078;;они;ОНИ;SPRO pl - - nom;;;То есть _они_ …;и;н;о;;;;SPRO;ОНИ;SPRO pl - - nom;И
30079;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30080;;;;;;;;;;;;;;;;;
30081;# sent = 2290;;;;;;;;;;;;;;;;
30082;;Это;ЭТО;SPRO n - nom sg;;;… _Это_ вообще не английский;о;т;э;;;;SPRO;ЭТО;S n - nom sg;О
30083;;вообще;ВООБЩЕ;ADV -;;;Это _вообще_ не английский .;е;щ;б;о;о;в;ADV;ВООБЩЕ;ADV -;Е
30084;;не;НЕ;PART;;;Это вообще _не_ английский .;е;н;;;;;PART;НЕ;PART;Е
30085;;английский;АНГЛИЙСКИЙ;A - nom sg plen m -;;;Это вообще не _английский_ .;й;и;к;с;й;и;A;АНГЛИЙСКИЙ;A - nom sg plen m -;Й
30086;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30087;;;;;;;;;;;;;;;;;
30088;# sent = 2291;;;;;;;;;;;;;;;;
30089;# speaker = Д;;;;;;;;;;;;;;;;
30090;# sent = 2292;;;;;;;;;;;;;;;;
30091;;Я;Я;SPRO sg 1p - nom;;;_Я_ понял , это;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
30092;;понял;ПОНЯТЬ;V pf praet sg indic m -;;;Я _понял_ , это и;л;я;н;о;п;;V;ПОНЯТЬ;V pf praet sg indic m -;Ь
30093;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30094;;это;ЭТО;SPRO n - nom sg;;;Я понял , _это_ и б …;о;т;э;;;;SPRO;ЭТО;S n - nom sg;О
30095;;и;И;CONJ;;;понял , это _и_ б …;и;;;;;;CONJ;И;CONJ;И
30096;;б;Б;NONLEX;;;, это и _б_ …;б;;;;;;PART;Б;PART;Б
30097;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30098;;;;;;;;;;;;;;;;;
30099;# sent = 2293;;;;;;;;;;;;;;;;
30100;;Не;НЕ;PART;;;… _Не_ , ну там;е;н;;;;;PART;НЕ;PART;Е
30101;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30102;;ну;НУ;PART;;;Не , _ну_ там были английские;у;н;;;;;PART;НУ;PART;У
30103;;там;ТАМ;ADV -;;;Не , ну _там_ были английские слова;м;а;т;;;;ADV;ТАМ;ADV -;М
30104;;были;БЫТЬ;V ipf praet pl indic - -;;;, ну там _были_ английские слова ,;и;л;ы;б;;;V;БЫТЬ;V ipf praet pl indic - -;Ь
30105;;английские;АНГЛИЙСКИЙ;A - nom pl plen - -;;;ну там были _английские_ слова , типа;е;и;к;с;й;и;A;АНГЛИЙСКИЙ;A - nom pl plen - -;Й
30106;;слова;СЛОВО;S n inan nom pl;;;там были английские _слова_ , типа …;а;в;о;л;с;;S;СЛОВО;S n inan nom pl;О
30107;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30108;;типа;ТИПА;PART;;;английские слова , _типа_ …;а;п;и;т;;;PART;ТИПА;PART;А
30109;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30110;;;;;;;;;;;;;;;;;
30111;# sent = 2294;;;;;;;;;;;;;;;;
30112;# speaker = Я;;;;;;;;;;;;;;;;
30113;# sent = 2295;;;;;;;;;;;;;;;;
30114;;Да;ДА;PART;;;_Да_ .;а;д;;;;;PART;ДА;PART;А
30115;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30116;;;;;;;;;;;;;;;;;
30117;# sent = 2296;;;;;;;;;;;;;;;;
30118;# speaker = Д;;;;;;;;;;;;;;;;
30119;# sent = 2297;;;;;;;;;;;;;;;;
30120;;Там;ТАМ;ADV -;;;_Там_ , вот эти;м;а;т;;;;ADV;ТАМ;ADV -;М
30121;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30122;;вот;ВОТ;PART;;;Там , _вот_ эти короткие фразы;т;о;в;;;;PART;ВОТ;PART;Т
30123;;эти;ЭТОТ;APRO - nom pl plen - -;;;Там , вот _эти_ короткие фразы ,;и;т;э;;;;APRO;ЭТОТ;A - nom pl plen - -;Т
30124;;короткие;КОРОТКИЙ;A - nom pl plen - -;;;, вот эти _короткие_ фразы ,;е;и;к;т;о;р;A;КОРОТКИЙ;A - nom pl plen - -;Й
30125;;фразы;ФРАЗА;S f inan nom pl;;;вот эти короткие _фразы_ , че-то;ы;з;а;р;ф;;S;ФРАЗА;S f inan nom pl;А
30126;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30127;"<distinct form=""";;;;;;;;;;;;;;;;
30128;<dist>;че-то;;;;;;;;;;;;;;;
30129;""">";;;;;;;;;;;;;;;;
30130;;что-то;ЧТО-ТО;SPRO n inan nom sg;;;че-то _что-то_ типа «;о;т;-;о;т;ч;SPRO;ЧТО-ТО;S n - acc sg;О
30131;</distinct>;;;;;;;;;;;;;;;;
30132;;типа;ТИПА;PART;;;что-то _типа_ « Yes ,;а;п;и;т;;;PART;ТИПА;PART;А
30133;;«;«;PUNCT;;;;;;;;;;PUNCT;;;
30134;;Yes;YES;NONLEX;;;типа « _Yes_ , sure »;s;e;y;;;;NONLEX;YES;NONLEX;S
30135;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30136;;sure;SURE;NONLEX;;;« Yes , _sure_ » , другие;e;r;u;s;;;NONLEX;SURE;NONLEX;E
30137;;»;»;PUNCT;;;;;;;;;;PUNCT;;;
30138;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30139;;другие;ДРУГОЙ;A - acc pl plen - inan;;;sure » , _другие_ я говорить не;е;и;г;у;р;д;A;ДРУГОЙ;A - acc pl plen - inan;Й
30140;;я;Я;SPRO sg 1p - nom;;;» , другие _я_ говорить не буду;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
30141;;говорить;ГОВОРИТЬ;V ipf - - inf - -;;;, другие я _говорить_ не буду ,;ь;т;и;р;о;в;V;ГОВОРИТЬ;V ipf - - inf - -;Ь
30142;;не;НЕ;PART;;;другие я говорить _не_ буду , они;е;н;;;;;PART;НЕ;PART;Е
30143;;буду;БЫТЬ;V ipf praes sg indic - 1p;;;я говорить не _буду_ , они не;у;д;у;б;;;V;БЫТЬ;V ipf praes sg indic - 1p;Ь
30144;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30145;;они;ОНИ;SPRO pl - - nom;;;не буду , _они_ не … неприличные;и;н;о;;;;SPRO;ОНИ;SPRO pl - - nom;И
30146;;не;НЕ;PART;;;буду , они _не_ … неприличные .;е;н;;;;;PART;НЕ;PART;Е
30147;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30148;;неприличные;НЕПРИЛИЧНЫЙ;A - nom pl plen - -;;;они не … _неприличные_ .;е;ы;н;ч;и;л;A;НЕПРИЛИЧНЫЙ;A - nom pl plen - -;Й
30149;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30150;;;;;;;;;;;;;;;;;
30151;# sent = 2298;;;;;;;;;;;;;;;;
30152;;Вот;ВОТ;PART;;;. _Вот_ .;т;о;в;;;;PART;ВОТ;PART;Т
30153;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30154;;;;;;;;;;;;;;;;;
30155;# sent = 2299;;;;;;;;;;;;;;;;
30156;;А;А;CONJ;;;. _А_ в чем смысл;а;;;;;;CONJ;А;CONJ;А
30157;;в;В;PR;;;А _в_ чем смысл -;в;;;;;;PR;В;PR;В
30158;;чем;ЧЕМ;CONJ;;;А в _чем_ смысл - то;м;е;ч;;;;CONJ;ЧЕМ;CONJ;М
30159;;смысл;СМЫСЛ;S m inan nom sg;;;А в чем _смысл_ - то был;л;с;ы;м;с;;S;СМЫСЛ;S m inan acc sg;Л
30160;;-;-;PUNCT;;;;;;;;;;PUNCT;;;
30161;;то;ТО;PART;;;чем смысл - _то_ был ?;о;т;;;;;PART;ТО;NONLEX;О
30162;;был;БЫТЬ;V ipf praet sg indic m -;;;смысл - то _был_ ?;л;ы;б;;;;V;БЫТЬ;V ipf praet sg indic m -;Ь
30163;;?;?;PUNCT;;;;;;;;;;PUNCT;;;
30164;;;;;;;;;;;;;;;;;
30165;# sent = 2300;;;;;;;;;;;;;;;;
30166;# speaker = Я;;;;;;;;;;;;;;;;
30167;# sent = 2301;;;;;;;;;;;;;;;;
30168;;Ну;НУ;PART;;;_Ну_ , типа это;у;н;;;;;PART;НУ;PART;У
30169;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30170;;типа;ТИПА;PART;;;Ну , _типа_ это видео называется;а;п;и;т;;;PART;ТИПА;PART;А
30171;;это;ЭТО;APRO - nom sg plen n -;;;Ну , типа _это_ видео называется :;о;т;э;;;;SPRO;ЭТО;S n - nom sg;О
30172;;видео;ВИДЕО;S n inan nom sg;;;, типа это _видео_ называется : «;о;е;д;и;в;;S;ВИДЕО;S n inan nonflex -;О
30173;;называется;НАЗЫВАТЬСЯ;V ipf praes sg indic - 3p;;;типа это видео _называется_ : « Как;я;с;т;е;а;в;V;НАЗЫВАТЬСЯ;V ipf praes sg indic - 3p;Я
30174;;:;:;PUNCT;;;;;;;;;;PUNCT;;;
30175;;«;«;PUNCT;;;;;;;;;;PUNCT;;;
30176;;Как;КАК;ADV;;;называется : « _Как_ … » ,;к;а;к;;;;PART;КАК;PART;К
30177;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30178;;»;»;PUNCT;;;;;;;;;;PUNCT;;;
30179;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30180;;эээ;ЭЭЭ;NONLEX;;;… » , _эээ_ ...;э;э;э;;;;NONLEX;ЭЭЭ;NONLEX;Э
30181;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
30182;;;;;;;;;;;;;;;;;
30183;# sent = 2302;;;;;;;;;;;;;;;;
30184;# speaker = Д;;;;;;;;;;;;;;;;
30185;# sent = 2303;;;;;;;;;;;;;;;;
30186;;«;«;PUNCT;;;;;;;;;;PUNCT;;;
30187;;Как;КАК;ADV -;;;« _Как_ ...;к;а;к;;;;ADV;КАК;ADV -;К
30188;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
30189;;;;;;;;;;;;;;;;;
30190;# sent = 2304;;;;;;;;;;;;;;;;
30191;;»;»;PUNCT;;;;;;;;;;PUNCT;;;
30192;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30193;;да;ДА;PART;;;» , _да_ , я понял;а;д;;;;;PART;ДА;PART;А
30194;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30195;;я;Я;SPRO sg 1p - nom;;;, да , _я_ понял « Как;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
30196;;понял;ПОНЯТЬ;V pf praet sg indic m -;;;да , я _понял_ « Как ..;л;я;н;о;п;;V;ПОНЯТЬ;V pf praet sg indic m -;Ь
30197;;«;«;PUNCT;;;;;;;;;;PUNCT;;;
30198;;Как;КАК;ADV -;;;я понял « _Как_ .. »;к;а;к;;;;ADV;КАК;ADV -;К
30199;;..;..;PUNCT;;;;;;;;;;PUNCT;;;
30200;;»;»;PUNCT;;;;;;;;;;PUNCT;;;
30201;;;;;;;;;;;;;;;;;
30202;# sent = 2305;;;;;;;;;;;;;;;;
30203;;«;«;PUNCT;;;;;;;;;;PUNCT;;;
30204;;Как;КАК;ADV -;;;« _Как_ ...;к;а;к;;;;ADV;КАК;ADV -;К
30205;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
30206;;;;;;;;;;;;;;;;;
30207;# sent = 2306;;;;;;;;;;;;;;;;
30208;;»;»;PUNCT;;;;;;;;;;PUNCT;;;
30209;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30210;;эээ;ЭЭЭ;NONLEX;;;» , _эээ_ …;э;э;э;;;;NONLEX;ЭЭЭ;NONLEX;Э
30211;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30212;;;;;;;;;;;;;;;;;
30213;# sent = 2307;;;;;;;;;;;;;;;;
30214;;«;«...;PUNCT;;;;;;;;;;PUNCT;;;
30215;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
30216;;английский;АНГЛИЙСКИЙ;A - nom sg plen m -;;;« ... _английский_ звучит для не;й;и;к;с;й;и;A;АНГЛИЙСКИЙ;A - nom sg plen m -;Й
30217;;звучит;ЗВУЧАТЬ;V ipf praes sg indic - 3p;;;« ... английский _звучит_ для не -;т;и;ч;у;в;з;V;ЗВУЧАТЬ;V ipf praes sg indic - 3p;Ь
30218;;для;ДЛЯ;PR;;;... английский звучит _для_ не - английских;я;л;д;;;;PR;ДЛЯ;PR;Я
30219;;не;НЕ;PART;;;английский звучит для _не_ - английских;е;н;;;;;PART;НЕ;PART;Е
30220;;-;-;PUNCT;;;;;;;;;;PUNCT;;;
30221;;английских;АНГЛИЙСКИЙ;A - gen pl plen - -;;;для не - _английских_ ...;х;и;к;с;й;и;A;АНГЛИЙСКИЙ;A - gen pl plen - -;Й
30222;<noindex>[нрзб]</noindex>;;;;;;;;;;;;;;;;
30223;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
30224;;;;;;;;;;;;;;;;;
30225;# sent = 2308;;;;;;;;;;;;;;;;
30226;;»;»;PUNCT;;;;;;;;;;PUNCT;;;
30227;;;;;;;;;;;;;;;;;
30228;# sent = 2309;;;;;;;;;;;;;;;;
30229;# speaker = Я;;;;;;;;;;;;;;;;
30230;# sent = 2310;;;;;;;;;;;;;;;;
30231;;Я;Я;SPRO sg 1p - nom;;;_Я_ так понял ,;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
30232;;так;ТАК;ADV -;;;Я _так_ понял , просто;к;а;т;;;;ADV;ТАК;ADV -;К
30233;;понял;ПОНЯТЬ;V pf praet sg indic m -;;;Я так _понял_ , просто людей;л;я;н;о;п;;V;ПОНЯТЬ;V pf praet sg indic m -;Ь
30234;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30235;;просто;ПРОСТО;PART;;;так понял , _просто_ людей , которые;о;т;с;о;р;п;PART;ПРОСТО;PART;О
30236;;людей;ЧЕЛОВЕК;S m anim acc pl;;;понял , просто _людей_ , которые не;й;е;д;ю;л;;S;ЧЕЛОВЕК;S m anim acc pl;К
30237;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30238;;которые;КОТОРЫЙ;APRO - nom pl plen - -;;;просто людей , _которые_ не говорят по-английски;е;ы;р;о;т;о;APRO;КОТОРЫЙ;A - nom pl plen - -;Й
30239;;не;НЕ;PART;;;людей , которые _не_ говорят по-английски ,;е;н;;;;;PART;НЕ;PART;Е
30240;;говорят;ГОВОРИТЬ;V ipf praes pl indic - 3p;;;, которые не _говорят_ по-английски , попросили;т;я;р;о;в;о;V;ГОВОРИТЬ;V ipf praes pl indic - 3p;Ь
30241;;по-английски;ПО-АНГЛИЙСКИ;ADV -;;;которые не говорят _по-английски_ , попросили ,;и;к;с;й;и;л;ADV;ПО-АНГЛИЙСКИ;ADV -;И
30242;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30243;;попросили;ПОПРОСИТЬ;V pf praet pl indic - -;;;говорят по-английски , _попросили_ , эээ ,;и;л;и;с;о;р;V;ПОПРОСИТЬ;V pf praet pl indic - -;Ь
30244;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30245;;эээ;ЭЭЭ;NONLEX;;;, попросили , _эээ_ , изобразить английский;э;э;э;;;;NONLEX;ЭЭЭ;NONLEX;Э
30246;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30247;;изобразить;ИЗОБРАЗИТЬ;V pf - - inf - -;;;, эээ , _изобразить_ английский в какой-то;ь;т;и;з;а;р;V;ИЗОБРАЗИТЬ;V pf - - inf - -;Ь
30248;;английский;АНГЛИЙСКИЙ;A - acc sg plen m inan;;;эээ , изобразить _английский_ в какой-то сцене;й;и;к;с;й;и;A;АНГЛИЙСКИЙ;A - acc sg plen m inan;Й
30249;;в;В;PR;;;, изобразить английский _в_ какой-то сцене .;в;;;;;;PR;В;PR;В
30250;;какой-то;КАКОЙ-ТО;APRO - loc sg plen f -;;;изобразить английский в _какой-то_ сцене .;о;т;-;й;о;к;APRO;КАКОЙ-ТО;A - loc sg plen f -;О
30251;;сцене;СЦЕНА;S f inan loc sg;;;английский в какой-то _сцене_ .;е;н;е;ц;с;;S;СЦЕНА;S f inan loc sg;А
30252;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30253;;;;;;;;;;;;;;;;;
30254;# sent = 2311;;;;;;;;;;;;;;;;
30255;;Типа;ТИПА;PART;;;. _Типа_ , то есть …;а;п;и;т;;;PART;ТИПА;PART;А
30256;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30257;;то есть;то есть;CONJ;;;Типа , _то есть_ …;ь;т;с;е;;о;CONJ;то есть;ADV -;ь
30258;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30259;;;;;;;;;;;;;;;;;
30260;# sent = 2312;;;;;;;;;;;;;;;;
30261;# speaker = Д;;;;;;;;;;;;;;;;
30262;# sent = 2313;;;;;;;;;;;;;;;;
30263;;А;А;PART;;;_А_ …;а;;;;;;PART;А;PART;А
30264;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30265;;;;;;;;;;;;;;;;;
30266;# sent = 2314;;;;;;;;;;;;;;;;
30267;;В;В;PR;;;… _В_ чем смысл сцены;в;;;;;;PR;В;PR;В
30268;;чем;ЧТО;SPRO n inan loc sg;;;В _чем_ смысл сцены -;м;е;ч;;;;CONJ;ЧЕМ;CONJ;М
30269;;смысл;СМЫСЛ;S m inan nom sg;;;В чем _смысл_ сцены - то;л;с;ы;м;с;;S;СМЫСЛ;S m inan acc sg;Л
30270;;сцены;СЦЕНА;S f inan gen sg;;;В чем смысл _сцены_ - то м;ы;н;е;ц;с;;S;СЦЕНА;S f inan gen sg;А
30271;;-;-;PUNCT;;;;;;;;;;PUNCT;;;
30272;;то;ТО;PART;;;смысл сцены - _то_ м … можно;о;т;;;;;PART;ТО;CONJ;О
30273;;м;М;NONLEX;;;сцены - то _м_ … можно понять;м;;;;;;INTJ;М;S - - nonflex -;М
30274;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30275;;можно;МОЖНО;PRAEDIC;;;то м … _можно_ понять хотя бы ,;о;н;ж;о;м;;PRAEDIC;МОЖНО;PRAEDIC;О
30276;;понять;ПОНЯТЬ;V pf - - inf - -;;;м … можно _понять_ хотя бы , а то;ь;т;я;н;о;п;V;ПОНЯТЬ;V pf - - inf - -;Ь
30277;;хотя бы;хотя бы;ADV -;;;… можно понять _хотя бы_ , а то я;ы;б;;я;т;о;ADV;хотя бы;ADV -;ы
30278;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30279;;а то;а то;CONJ;;;понять хотя бы , _а то_ я вот не;о;т;;а;;;CONJ;а то;CONJ;о
